co_id,year,quarter,營業活動之現金流量－間接法,繼續營業單位稅前淨利（淨損）,本期稅前淨利（淨損）,折舊費用,攤銷費用,呆帳費用提列（轉列收入）數,透過損益按公允價值衡量金融資產及負債之淨損失（利益）,利息費用,利息收入,股利收入,股份基礎給付酬勞成本,採用權益法認列之關聯企業及合資損失（利益）之份額,處分及報廢不動產、廠房及設備損失（利益）,不動產、廠房及設備轉列費用數,處分無形資產損失（利益）,處分投資損失（利益）,金融資產減損損失,非金融資產減損損失,其他項目,收益費損項目合計,應收票據（增加）減少,應收帳款（增加）減少,應收帳款－關係人（增加）減少,其他應收款－關係人（增加）減少,存貨（增加）減少,其他流動資產（增加）減少,與營業活動相關之資產之淨變動合計,應付票據增加（減少）,應付帳款增加（減少）,應付帳款－關係人增加（減少）,其他應付款－關係人增加（減少）,負債準備增加（減少）,其他流動負債增加（減少）,其他營業負債增加（減少）,與營業活動相關之負債之淨變動合計,與營業活動相關之資產及負債之淨變動合計,調整項目合計,營運產生之現金流入（流出）,收取之利息,收取之股利,支付之利息,退還（支付）之所得稅,營業活動之淨現金流入（流出）,投資活動之現金流量,取得備供出售金融資產,處分備供出售金融資產,取得以成本衡量之金融資產,以成本衡量之金融資產減資退回股款,取得採用權益法之投資,處分採用權益法之投資,取得不動產、廠房及設備,處分不動產、廠房及設備,存出保證金減少,其他應收款－關係人增加,取得無形資產,處分無形資產,因合併產生之現金流入,其他金融資產增加,其他非流動資產增加,投資活動之淨現金流入（流出）,籌資活動之現金流量,短期借款增加,短期借款減少,舉借長期借款,償還長期借款,存入保證金增加,存入保證金減少,員工購買庫藏股,非控制權益變動,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額,資產負債表帳列之現金及約當現金,其他金融資產減少,庫藏股票買回成本,存出保證金增加,其他應收款－關係人減少,發放現金股利,預期信用減損損失（利益）數／呆帳費用提列（轉列收入）數,合約負債增加（減少）,取得透過其他綜合損益按公允價值衡量之金融資產,處分透過其他綜合損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產減資退回股款,取得指定為透過損益按公允價值衡量之金融資產,處分指定為透過損益按公允價值衡量之金融資產,預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,取得透過損益按公允價值衡量之金融資產,處分透過損益按公允價值衡量之金融資產,租賃本金償還,其他非流動資產減少,採用權益法之被投資公司減資退回股款,預付投資款增加,對子公司之收購（扣除所取得之現金）,預收款項增加－處分資產,發行公司債,其他籌資活動,分類至待出售（非流動）資產（或處分群組）之現金及約當現金,取得按攤銷後成本衡量之金融資產,處分子公司,處分子公司股權（未喪失控制力）
3231,2019,3,0.0,3148979000.0,3148979000.0,2454150000.0,78920000.0,0.0,240243000.0,1185992000.0,-492132000.0,-59934000.0,0.0,-87431000.0,199000.0,511000.0,0.0,-6407000.0,0.0,0.0,812000.0,3570690000.0,0.0,-27454501000.0,485751000.0,1205000.0,-9714212000.0,716019000.0,-35965738000.0,0.0,22854353000.0,71877000.0,-16704000.0,0.0,2771951000.0,-33796000.0,25904353000.0,-10061385000.0,-6490695000.0,-3341716000.0,590819000.0,404089000.0,-1219888000.0,-321372000.0,-3888068000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2040286000.0,12030000.0,2553000.0,0.0,51186000.0,0.0,0.0,0.0,-1046929000.0,-2392176000.0,0.0,185796636000.0,-182108162000.0,1370073000.0,0.0,0.0,2984000.0,165642000.0,-1371543000.0,-473733000.0,-166676000.0,-6920653000.0,0.0,-6920653000.0,-6920653000.0,0.0,0.0,0.0,0.0,-4226640000.0,0.0,256672000.0,-86366000.0,647000.0,3248000.0,0.0,0.0,255767000.0,-12320343000.0,12312941000.0,-102723000.0,719143000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3231,2019,4,0.0,4894876000.0,4894876000.0,2431995000.0,73819000.0,0.0,92000000.0,1045538000.0,-460474000.0,-362349000.0,0.0,-122836000.0,3731000.0,2220000.0,0.0,-1360000.0,0.0,0.0,1323000.0,2728168000.0,0.0,1758632000.0,-96078000.0,-2441000.0,1875198000.0,-67101000.0,3468210000.0,0.0,1319100000.0,-201936000.0,-1797000.0,0.0,3342624000.0,14015000.0,4682297000.0,8150507000.0,10878675000.0,15773551000.0,468579000.0,363648000.0,-1163206000.0,-171421000.0,15271151000.0,0.0,0.0,0.0,0.0,0.0,-128259000.0,0.0,-2002607000.0,25211000.0,-3028000.0,0.0,-124022000.0,0.0,0.0,0.0,-277922000.0,-2702494000.0,0.0,219173136000.0,-227745093000.0,6055246000.0,-3629503000.0,0.0,-30329000.0,0.0,830000.0,-6334969000.0,-1390156000.0,4843532000.0,0.0,4843532000.0,4843532000.0,0.0,0.0,-126822000.0,1634000.0,0.0,0.0,210291000.0,-74436000.0,17270000.0,33293000.0,0.0,0.0,24561000.0,-5338189000.0,5295383000.0,-159256000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3231,2020,1,0.0,1882117000.0,1882117000.0,2404793000.0,68234000.0,0.0,-58185000.0,880571000.0,-546720000.0,0.0,0.0,-42411000.0,-8839000.0,286000.0,0.0,-1906000.0,0.0,0.0,4199000.0,2661364000.0,0.0,44457898000.0,546410000.0,-153000.0,-15751084000.0,1668510000.0,30921581000.0,0.0,-25518634000.0,-197981000.0,41736000.0,0.0,-1614964000.0,-154745000.0,-27155748000.0,3765833000.0,6427197000.0,8309314000.0,607186000.0,0.0,-980583000.0,-309909000.0,7626008000.0,0.0,0.0,0.0,0.0,0.0,-52954000.0,0.0,-1876441000.0,182947000.0,553000.0,0.0,-30447000.0,0.0,0.0,0.0,-426613000.0,-2126145000.0,0.0,206773541000.0,-194293088000.0,6429912000.0,-12730727000.0,0.0,-378640000.0,0.0,3082000.0,5585889000.0,348621000.0,11434373000.0,47411947000.0,58846320000.0,58846320000.0,0.0,0.0,0.0,0.0,0.0,0.0,288840000.0,-12229000.0,4492000.0,0.0,0.0,0.0,-38658000.0,-7100162000.0,7153920000.0,-218191000.0,0.0,30789000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3231,2020,2,0.0,5095718000.0,5095718000.0,2450393000.0,74015000.0,0.0,116961000.0,549013000.0,-622602000.0,0.0,0.0,-149715000.0,11107000.0,38000.0,0.0,4513000.0,0.0,0.0,268000.0,2480817000.0,0.0,-34180359000.0,216963000.0,-9827000.0,-5172903000.0,348066000.0,-38798060000.0,0.0,11148573000.0,157518000.0,-46158000.0,0.0,4294361000.0,-7099000.0,15823699000.0,-22974361000.0,-20493544000.0,-15397826000.0,692937000.0,52778000.0,-670076000.0,-1387064000.0,-16709251000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1897918000.0,81841000.0,-553000.0,0.0,-157397000.0,0.0,0.0,0.0,-899238000.0,-2939775000.0,0.0,215815510000.0,-204176474000.0,4484549000.0,-4193675000.0,0.0,-59481000.0,0.0,155000.0,10066031000.0,-2006957000.0,-11589952000.0,0.0,-11589952000.0,-11589952000.0,0.0,-1607259000.0,-40456000.0,0.0,0.0,0.0,276504000.0,-27241000.0,122000.0,3205000.0,0.0,0.0,46826000.0,-4853915000.0,4851894000.0,-197294000.0,0.0,-119000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3231,2020,3,0.0,5080564000.0,5080564000.0,2469883000.0,80739000.0,0.0,-782157000.0,431573000.0,-414989000.0,-126360000.0,0.0,-140657000.0,-16144000.0,797000.0,0.0,-231000.0,0.0,0.0,-1974000.0,1500392000.0,0.0,-351909000.0,-729412000.0,-1717000.0,-5107931000.0,-890960000.0,-7081929000.0,0.0,-3138131000.0,-11471000.0,-6902000.0,0.0,3263974000.0,-8549000.0,558464000.0,-6523465000.0,-5023073000.0,57491000.0,446742000.0,417740000.0,-499407000.0,-1211640000.0,-789074000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2735260000.0,64802000.0,0.0,0.0,-74986000.0,0.0,0.0,0.0,-2184298000.0,-18568630000.0,0.0,217464039000.0,-191250830000.0,5578618000.0,-5990374000.0,0.0,22624000.0,0.0,-1979352000.0,17954977000.0,-716162000.0,-2118889000.0,0.0,-2118889000.0,-2118889000.0,0.0,0.0,-10994000.0,0.0,-5681224000.0,0.0,459543000.0,-60065000.0,0.0,13496000.0,0.0,0.0,-88000.0,-16245466000.0,3098917000.0,-208524000.0,0.0,119000.0,-434895000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3231,2020,4,0.0,4786976000.0,4786976000.0,2411762000.0,100044000.0,0.0,-92417000.0,487014000.0,-303731000.0,-995000.0,118726000.0,-114343000.0,-26390000.0,18196000.0,0.0,-7028000.0,0.0,0.0,20098000.0,2609466000.0,0.0,-8221032000.0,82557000.0,14032000.0,-6767283000.0,-2085773000.0,-16977499000.0,0.0,5139085000.0,14258000.0,17177000.0,0.0,4473667000.0,-9628000.0,10220974000.0,-6756525000.0,-4147059000.0,639917000.0,335754000.0,3882000.0,-558660000.0,-1218017000.0,-797124000.0,0.0,0.0,0.0,0.0,0.0,-434895000.0,0.0,-3328608000.0,894175000.0,0.0,-13206000.0,-207965000.0,0.0,567013000.0,0.0,-2726374000.0,7355368000.0,0.0,230261360000.0,-226204582000.0,12165914000.0,-2867067000.0,0.0,88114000.0,0.0,41940000.0,17415910000.0,434441000.0,24408595000.0,0.0,24408595000.0,21066322000.0,0.0,0.0,-6534000.0,0.0,0.0,0.0,586415000.0,-243598000.0,8158000.0,0.0,0.0,0.0,-1470000.0,-3991123000.0,3540859000.0,-1063770000.0,0.0,0.0,434895000.0,-37248000.0,12899819000.0,4991500000.0,2501000.0,3342273000.0,0.0,0.0,0.0
3231,2021,1,0.0,1240037000.0,1240037000.0,2157406000.0,81342000.0,0.0,5533200000.0,446956000.0,-426229000.0,-13589000.0,87214000.0,-83425000.0,-656210000.0,0.0,0.0,-2323681000.0,0.0,0.0,5458000.0,4799612000.0,0.0,7698802000.0,2246000.0,1505000.0,-16372282000.0,-242215000.0,-8911944000.0,0.0,-753686000.0,44658000.0,2657000.0,0.0,-4937283000.0,-75173000.0,-5296396000.0,-14208340000.0,-9408728000.0,-8168691000.0,451502000.0,13589000.0,-495061000.0,-714875000.0,-8913536000.0,0.0,0.0,0.0,0.0,0.0,-313743000.0,0.0,-1997735000.0,78184000.0,97000.0,0.0,-24660000.0,0.0,0.0,0.0,-1220693000.0,-3923832000.0,0.0,184908767000.0,-176640745000.0,2669750000.0,-4872503000.0,0.0,-21034000.0,0.0,273800000.0,6048828000.0,-140493000.0,-6929033000.0,66203801000.0,59274768000.0,59274768000.0,0.0,0.0,0.0,0.0,0.0,0.0,422431000.0,-223933000.0,12697000.0,21299000.0,0.0,0.0,-8830000.0,-4469863000.0,4242666000.0,-270008000.0,0.0,0.0,-28148000.0,0.0,0.0,0.0,801000.0,0.0,0.0,0.0,0.0
3231,2021,2,0.0,6878535000.0,6878535000.0,2154572000.0,86621000.0,0.0,-2953790000.0,458969000.0,-420622000.0,-29095000.0,87213000.0,54996000.0,-19922000.0,0.0,0.0,14765000.0,0.0,0.0,92125000.0,-436849000.0,0.0,-22457343000.0,63935000.0,-1510000.0,-4975671000.0,-414839000.0,-27785428000.0,0.0,5371922000.0,-73871000.0,-1505000.0,0.0,6380053000.0,-34287000.0,11933802000.0,-15851626000.0,-16288475000.0,-9409940000.0,468997000.0,103616000.0,-482857000.0,-1966216000.0,-11286400000.0,0.0,0.0,0.0,0.0,0.0,0.0,15508000.0,-3081483000.0,730648000.0,-97000.0,0.0,-189371000.0,0.0,0.0,0.0,-1271999000.0,-3740900000.0,0.0,126493440000.0,-126679060000.0,10530807000.0,-455476000.0,0.0,-14997000.0,0.0,12800000.0,9827031000.0,-2165915000.0,-7366184000.0,0.0,-7366184000.0,-7366184000.0,0.0,0.0,-1968000.0,0.0,0.0,0.0,291490000.0,-126055000.0,8292000.0,19398000.0,0.0,0.0,37319000.0,-6736782000.0,6864861000.0,-63903000.0,0.0,0.0,28148000.0,0.0,0.0,0.0,3420000.0,0.0,0.0,0.0,0.0
3231,2021,3,0.0,2395067000.0,2395067000.0,2199737000.0,93768000.0,0.0,2523368000.0,458504000.0,-324577000.0,-57430000.0,87214000.0,-66412000.0,29350000.0,68994000.0,0.0,9242000.0,0.0,0.0,4643000.0,4982438000.0,0.0,-8083325000.0,5572000.0,-842000.0,-28870971000.0,-1018427000.0,-37967993000.0,0.0,40002670000.0,159010000.0,3358000.0,0.0,130757000.0,-14154000.0,40956953000.0,2988960000.0,7971398000.0,10366465000.0,417421000.0,381597000.0,-502140000.0,-1774719000.0,8888624000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3325151000.0,-174330000.0,0.0,0.0,-374425000.0,0.0,0.0,0.0,-768493000.0,-6091057000.0,0.0,160547142000.0,-140698499000.0,12825392000.0,-13872455000.0,0.0,-19784000.0,0.0,-2761048000.0,13677340000.0,666383000.0,17141290000.0,0.0,17141290000.0,17141290000.0,204656000.0,0.0,-185200000.0,0.0,-6258127000.0,0.0,675312000.0,-272197000.0,3730000.0,12963000.0,0.0,0.0,-43963000.0,-4161532000.0,4342087000.0,-530415000.0,0.0,0.0,0.0,0.0,0.0,4442325000.0,2809000.0,0.0,-1393165000.0,0.0,0.0
3231,2021,4,0.0,8720638000.0,8720638000.0,2354675000.0,96988000.0,0.0,-3780529000.0,515662000.0,-135329000.0,-153851000.0,91855000.0,-22347000.0,-14961000.0,1197000.0,0.0,4853000.0,0.0,0.0,769261000.0,-279109000.0,0.0,-12075011000.0,80980000.0,1456000.0,-17784512000.0,-1352715000.0,-31129802000.0,0.0,10071399000.0,65295000.0,44439000.0,0.0,2370503000.0,-18838000.0,12759528000.0,-18370274000.0,-18649383000.0,-9928745000.0,306931000.0,153852000.0,-569166000.0,-187469000.0,-10224597000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2091955000.0,40379000.0,0.0,0.0,-95515000.0,0.0,181351000.0,0.0,-59150000.0,-2841611000.0,0.0,173172725000.0,-159566790000.0,2182199000.0,-4301057000.0,0.0,-233935000.0,0.0,1250000.0,15039507000.0,-868932000.0,1104367000.0,0.0,1104367000.0,1104367000.0,-141118000.0,0.0,-145370000.0,0.0,0.0,0.0,226730000.0,-313478000.0,425713000.0,4230000.0,0.0,0.0,-6583000.0,-3041387000.0,3008290000.0,-247164000.0,0.0,0.0,0.0,-2108639000.0,0.0,0.0,3986000.0,0.0,-10881000.0,1505919000.0,4028293000.0
